W,491482,491561
R,182889,182951
R,893919,893945
W,997696,997773
W,958278,958364
R,167541,167620
W,288213,288240
R,726307,726328
R,577316,577384
W,938640,938667
W,446815,446847
W,972459,972507
R,307596,307658
W,665087,665178
R,899603,899681
W,877518,877592
W,479224,479302
R,289564,289621
R,417068,417073
R,785121,785183
R,865833,865887
W,482444,482479
W,997695,997761
W,558978,559033
W,698796,698850
W,577232,577258
W,118239,118283
W,460098,460152
W,580317,580319
W,303585,303624
R,844910,844941
W,399797,399819
W,68649,68650
W,3021,3085
R,56828,56920
W,990699,990788
W,380671,380725
W,116437,116439
W,416269,416290
W,359686,359764
W,568777,568828
R,48980,49069
W,210134,210166
W,483064,483146
W,491072,491097
W,302022,302079
R,531978,532052
W,136094,136120
R,472165,472174
W,833421,833506
R,216785,216840
W,381837,381889
W,930250,930297
W,33588,33654
W,141261,141314
R,201896,201965
R,158836,158934
W,551557,551595
R,34649,34672
R,257613,257661
W,513136,513147
R,586262,586278
W,62758,62854
W,43585,43650
R,631625,631710
W,726612,726709
W,657803,657853
W,496722,496775
R,418544,418564
W,769202,769210
R,18578,18673
W,16517,16602
R,295917,295922
W,724039,724119
W,57881,57961
W,304734,304759
W,353814,353903
W,478124,478188
W,839783,839829
W,260088,260098
R,351382,351434
W,374892,374953
W,526906,526963
R,89253,89336
R,497708,497750
R,963647,963675
R,120408,120444
W,514551,514648
W,990486,990490
W,743193,743286
W,891038,891050
W,736334,736388
R,860671,860731
W,458649,458727
W,165725,165773
W,240020,240083
W,953276,953313
W,884643,884721
W,545002,545009
R,137255,137292
W,495258,495272
R,83799,83885
R,971378,971432
R,75098,75197
W,638457,638461
W,811048,811089
W,267010,267057
W,868230,868325
W,192833,192926
W,710089,710104
R,382202,382206
W,568861,568921
R,899265,899282
W,523919,523944
W,198387,198478
W,903194,903211
W,958064,958131
W,368519,368607
W,99261,99325
W,837943,837973
R,136095,136124
W,104660,104711
W,175351,175419
W,693412,693432
W,959653,959694
R,721887,721933
W,462848,462857
W,500480,500537
W,159450,159500
W,321365,321457
W,778337,778405
R,737052,737116
R,647447,647450
R,983290,983367
R,514336,514377
R,391746,391838
R,968054,968119
W,683327,683422
W,943017,943102
W,499984,500071
R,177684,177705
W,888188,888277
R,988703,988706
W,364599,364639
R,92610,92647
R,962333,962370
W,492588,492596
W,365872,365916
W,150147,150157
W,386068,386099
R,507524,507547
W,962914,962951
R,355811,355824
W,202034,202133
W,988575,988660
W,173755,173772
W,242969,243017
W,557032,557054
R,952380,952453
W,846548,846564
W,384573,384628
W,313191,313207
W,690217,690292
R,629498,629557
R,773173,773218
W,988325,988327
R,925850,925873
W,130689,130758
W,663561,663632
W,49654,49746
W,552121,552174
W,455411,455497
W,410770,410841
R,731073,731134
R,192012,192095
W,105429,105446
W,522406,522449
R,711442,711457
R,724600,724662
W,440039,440135
W,603436,603523
W,552547,552598
W,762019,762064
W,776997,777093
R,446109,446168
W,623988,624069
R,634209,634229
W,246794,246862
W,555785,555831
W,767992,768051
R,977973,978012
R,905290,905331
W,855204,855230
R,768819,768890
W,475878,475909
R,625895,625910
W,550426,550445
R,929741,929838
W,679542,679629
R,619374,619441
R,824899,824939
R,923166,923229
W,884669,884699
R,611327,611365
R,470520,470577
R,161053,161107
W,407089,407090
W,855946,856028
R,655580,655612
W,925047,925073
W,159256,159342
W,144939,145021
W,637800,637867
W,152505,152575
W,334566,334576
R,839576,839674
W,775062,775068
R,5462,5475
W,791859,791958
R,174581,174611
W,347271,347322
R,347542,347576
W,20829,20859
W,878176,878270
R,264686,264731
R,462453,462482
W,338873,338882
R,336805,336904
W,566588,566593
W,418056,418077
R,261244,261326
W,461826,461901
R,416480,416485
W,471245,471270
W,328592,328668
W,260254,260349
W,302768,302806
W,116439,116517
W,997848,997891
W,503777,503843
W,885209,885233
W,704667,704704
W,696844,696888
W,669080,669126
W,646096,646120
W,728412,728488
R,986689,986785
W,661346,661365
R,570848,570905
W,845561,845634
R,445051,445123
W,826737,826808
W,526179,526235
R,119605,119695
W,473946,473987
W,45649,45722
W,178515,178557
W,564463,564480
R,275905,275920
R,456020,456070
R,733253,733274
W,39853,39858
W,682883,682971
W,518017,518086
R,282311,282335
W,412522,412602
R,459683,459766
W,58639,58713
R,891536,891605
W,533939,533946
R,685811,685896
R,171315,171360
W,954297,954310
W,494367,494459
R,347784,347874
W,220399,220475
W,376823,376861
W,271197,271236
W,392648,392677
W,739137,739157
W,164463,164465
R,380185,380201
R,534306,534346
W,107055,107154
W,704527,704539
R,595942,596001
R,895924,895983
W,469234,469289
R,451415,451429
W,371984,372061
W,471425,471443
W,697832,697886
W,823051,823062
W,555415,555469
W,622659,622746
W,495594,495615
W,612769,612862
W,566916,566920
W,994984,995029
W,595454,595517
R,420839,420866
W,165243,165313
W,273264,273313
R,568365,568415
W,244912,244983
W,347277,347287
W,481203,481217
W,563596,563645
W,638566,638588
W,146146,146243
R,10564,10585
R,769959,769992
W,190660,190704
W,761132,761156
R,305387,305474
W,775506,775591
R,808079,808175
W,140065,140140
W,420498,420590
W,107454,107538
W,115323,115348
W,881637,881657
R,389895,389912
R,693254,693296
R,600136,600166
W,169588,169627
W,581536,581611
R,542418,542498
R,182734,182811
R,920981,921073
W,494708,494711
W,291524,291578
W,280562,280606
W,717256,717258
W,853502,853584
R,343519,343564
W,102201,102219
R,625660,625674
R,896335,896360
R,183211,183220
R,599235,599295
W,772739,772816
W,5474,5517
R,339837,339936
R,21956,22020
R,573588,573598
W,823980,824038
W,245019,245047
W,465159,465161
W,368473,368553
W,48313,48355
R,721526,721582
W,907491,907553
R,785868,785959
W,235883,235889
W,950139,950171
W,655466,655479
W,559716,559771
R,30024,30051
W,740344,740380
R,126624,126630
W,177717,177773
R,703227,703273
W,507035,507056
W,210284,210372
W,767917,767938
W,5172,5239
R,796274,796337
W,948879,948881
R,125679,125750
R,363506,363593
W,336212,336258
W,978202,978226
R,330636,330663
R,98932,98934
R,733653,733746
W,128639,128699
W,95339,95351
R,356343,356357
W,253589,253652
W,380171,380270
W,153962,153980
R,502495,502537
R,88631,88689
R,506218,506299
W,892040,892043
W,241856,241950
W,681459,681533
R,373801,373853
W,436096,436145
W,573547,573613
R,108799,108805
R,216055,216138
W,691031,691036
R,912695,912780
R,843106,843139
R,6187,6244
W,856763,856796
R,251269,251273
R,340575,340638
R,243748,243755
W,700805,700817
W,551787,551846
W,219995,220068
W,754737,754803
R,622785,622857
W,607135,607215
W,905574,905664
W,520190,520270
W,865139,865162
W,205408,205456
W,984456,984518
W,250187,250245
W,645543,645583
R,144391,144425
W,207938,208033
R,936825,936843
R,53706,53714
W,995211,995266
W,99711,99767
R,635389,635431
R,944898,944978
W,324944,324977
R,401403,401412
W,163835,163890
W,35651,35683
W,731002,731073
R,8591,8655
W,549926,549936
W,663888,663917
R,952201,952239
R,604239,604263
W,528094,528120
W,286564,286576
W,120558,120632
W,167401,167429
W,895174,895271
R,245725,245822
R,193221,193269
W,896562,896581
W,109939,109968
W,559376,559452
W,94845,94894
W,330307,330331
W,743424,743448
W,481513,481589
R,592451,592514
W,56266,56334
W,810628,810721
W,858407,858413
W,778488,778565
W,15647,15696
W,904217,904260
R,295181,295267
W,554391,554451
R,998656,998683
W,853996,854001
W,894073,894136
R,666202,666243
W,28449,28527
W,280650,280694
W,406117,406167
W,311816,311863
W,913175,913193
R,349254,349347
W,26289,26304
W,947798,947897
W,388129,388191
R,26456,26507
W,627558,627561
W,532274,532305
W,49322,49393
W,277643,277720
W,336100,336160
W,877805,877828
W,12880,12976
W,557979,558033
W,734490,734545
W,715424,715479
R,915207,915289
W,399166,399248
W,707186,707209
R,988418,988469
W,242497,242580
W,121433,121488
W,514768,514822
W,491329,491358
W,799920,799955
W,754949,755044
W,331247,331338
W,933036,933051
W,303740,303757
W,199976,200018
W,776563,776579
R,13281,13341
W,7338,7392
R,238399,238483
W,28084,28101
W,512295,512324
W,423131,423133
R,89512,89544
W,763785,763867
W,967310,967323
W,690762,690774
W,113231,113242
W,241896,241908
W,883774,883793
W,618557,618613
W,577759,577821
W,186683,186685
W,925977,926043
R,65731,65777
W,194192,194213
W,778102,778114
R,509639,509707
W,941432,941442
R,140746,140814
W,245531,245543
W,206757,206783
W,390635,390704
R,874950,875003
W,817792,817851
W,155025,155087
W,358975,359049
W,232308,232376
W,822150,822184
R,798242,798244
W,377292,377361
R,283834,283889
W,851385,851479
W,536435,536496
R,757671,757713
W,245909,245912
W,775133,775147
R,432721,432773
W,47896,47988
W,474404,474409
W,401580,401634
R,53402,53489
W,201646,201720
W,691536,691564
W,660914,660981
W,882312,882403
W,338856,338884
W,91361,91401
W,475776,475833
R,74384,74397
W,986514,986574
W,776784,776839
R,570880,570935
R,328733,328785
R,58281,58379
W,542951,543005
R,991014,991063
R,98664,98684
W,120773,120862
W,146071,146118
W,805470,805484
W,260341,260438
R,189892,189966
W,38410,38438
W,995314,995360
R,827657,827730
R,834739,834799
W,585194,585217
R,206830,206845
W,106929,106944
W,861505,861604
W,549325,549337
R,206294,206330
W,398539,398565
W,148931,149017
W,675043,675069
W,599223,599311
W,613547,613632
W,700868,700887
R,843872,843911
W,89385,89455
W,235127,235151
W,795034,795053
W,189803,189826
R,12594,12690
W,558698,558741
W,949545,949612
W,814060,814093
W,855950,855993
W,431414,431448
W,507683,507737
R,542626,542668
R,123148,123156
W,454163,454177
R,569468,569516
R,547910,547982
R,662017,662115
W,242599,242632
W,659942,660039
W,568210,568290
W,643112,643167
R,130030,130112
W,411052,411063
W,891535,891568
W,286877,286968
W,858985,858987
R,32412,32449
W,153750,153797
R,770234,770330
R,52769,52772
R,137766,137864
W,431157,431254
R,328344,328365
W,641700,641728
W,637751,637769
R,166288,166369
R,325031,325071
R,106425,106472
W,469623,469676
R,643988,643995
W,890931,890963
W,967756,967775
W,726016,726049
R,451626,451661
R,961803,961899
W,153002,153055
W,8362,8378
W,168569,168628
W,732001,732093
W,621057,621097
W,910478,910542
W,700114,700190
W,844791,844871
W,681410,681417
R,332243,332264
W,748350,748351
W,72049,72092
R,618585,618636
W,356587,356677
W,686128,686163
W,886781,886860
W,747753,747780
W,158924,158954
W,24932,25025
W,591643,591705
W,220030,220103
R,942924,942932
W,326049,326144
W,134146,134173
R,323344,323358
W,312717,312748
W,525373,525422
W,580273,580360
W,399255,399352
W,699678,699689
W,696070,696100
W,17837,17915
W,328958,329014
W,508386,508409
R,368064,368143
W,115061,115154
R,995698,995761
W,911481,911504
W,395589,395675
W,577998,578079
W,645608,645706
W,859380,859458
W,864619,864716
R,319629,319634
R,798174,798251
W,268895,268910
R,47631,47649
W,987855,987868
W,802284,802286
W,580020,580029
W,588279,588358
W,368645,368743
W,190715,190797
W,811474,811520
W,909021,909112
W,670111,670158
W,846116,846165
W,809325,809407
W,950650,950664
R,430208,430247
R,758593,758673
W,595177,595207
W,339354,339437
W,147002,147099
R,421566,421573
R,445069,445140
R,974647,974649
R,10184,10221
W,909476,909554
W,101238,101331
W,668588,668632
W,144168,144267
W,304597,304674
W,269652,269678
R,328359,328405
W,452216,452271
W,208989,209082
W,45553,45644
W,32393,32400
R,199289,199368
W,80445,80451
W,473108,473162
W,463350,463394
W,994297,994365
R,872048,872081
W,440141,440147
W,950481,950518
R,228276,228337
R,935712,935742
W,784913,784947
W,520294,520311
W,229080,229134
W,977209,977235
W,187797,187868
W,81759,81816
R,746245,746306
W,130597,130675
W,429278,429374
R,60538,60586
W,681696,681738
W,602183,602240
W,324659,324684
R,817286,817353
W,876119,876190
R,934059,934069
R,796349,796432
W,888342,888394
R,251985,251993
W,264692,264757
W,525917,525956
W,102217,102288
R,640904,640968
W,916107,916151
W,349567,349599
R,77007,77063
W,101416,101469
W,349582,349618
W,548431,548511
W,665846,665939
W,455499,455546
W,846022,846101
R,332248,332309
W,184547,184562
W,60258,60327
W,588738,588760
R,756840,756871
R,917246,917295
R,172860,172870
W,33740,33766
R,148154,148247
R,734403,734501
R,107249,107293
W,750702,750729
W,162605,162679
R,276042,276098
W,999045,999127
W,842624,842650
W,638401,638413
W,324419,324490
R,809397,809460
R,470466,470518
R,58866,58946
W,834934,834963
W,750746,750823
R,524973,525050
W,649011,649073
W,30841,30881
W,157618,157639
R,83990,84061
W,365268,365297
R,898158,898208
W,179217,179302
W,602167,602217
W,499890,499939
R,65035,65101
R,156868,156885
W,619221,619320
W,122096,122133
W,173557,173616
W,372998,373069
W,790187,790206
R,308083,308164
R,783609,783697
R,208033,208124
W,459927,460022
W,106321,106386
W,427700,427772
W,194813,194885
W,209633,209694
W,377352,377388
R,771485,771523
W,986365,986452
W,100118,100181
W,174195,174263
W,37259,37326
R,793257,793281
W,346643,346719
R,573638,573699
R,161557,161560
R,777640,777726
W,134361,134401
R,579360,579438
W,255872,255875
R,978838,978883
R,69181,69267
R,993102,993113
W,453767,453775
R,748437,748465
W,944856,944925
W,5258,5280
W,525266,525294
W,196859,196874
W,311766,311857
R,465195,465244
W,525230,525266
W,532389,532401
R,417818,417868
W,522649,522714
W,305742,305812
W,795354,795373
W,224550,224642
W,562224,562229
W,524290,524312
W,198050,198088
W,125707,125757
W,202226,202310
W,670567,670611
W,764034,764112
W,318329,318362
R,476386,476425
W,246003,246069
W,603741,603757
R,611248,611337
W,870699,870732
W,384180,384239
W,26233,26242
W,652714,652742
W,866779,866868
R,554493,554543
W,723027,723071
W,619134,619180
W,36446,36459
W,362193,362221
R,322869,322916
W,970884,970904
R,461759,461837
R,537618,537661
W,456853,456877
W,276443,276496
R,743775,743851
R,996877,996969
W,356064,356139
W,685721,685749
W,818299,818346
W,863634,863654
R,566382,566446
W,210504,210532
W,580544,580591
W,975114,975181
W,406495,406556
W,717774,717801
W,658207,658265
W,881701,881787
W,344131,344186
W,621086,621126
W,705203,705274
W,728921,728974
W,65376,65426
W,994838,994840
W,941128,941139
W,602494,602564
R,401959,402010
W,362236,362255
R,663088,663115
W,798714,798718
W,3640,3727
W,197748,197773
W,111743,111780
W,347333,347362
R,464479,464511
W,713581,713668
W,663032,663095
W,3278,3309
R,788696,788715
W,604193,604245
R,480667,480750
W,236917,236976
W,573003,573042
W,352197,352219
W,775822,775910
R,404116,404137
W,468380,468443
W,974656,974681
W,172151,172167
W,876699,876733
R,695210,695241
W,579583,579646
R,719688,719739
W,555928,555948
W,611030,611071
W,313806,313905
W,905203,905258
W,767940,767972
R,985722,985740
R,965856,965880
W,609427,609499
W,782622,782630
W,306517,306603
W,465861,465902
W,341924,341986
R,506185,506230
W,11017,11113
R,842186,842193
W,281547,281575
W,851844,851888
R,568674,568709
W,76084,76135
W,865144,865192
W,236502,236509
W,915279,915366
W,651110,651197
W,76716,76811
W,379464,379466
W,697655,697661
W,93652,93692
W,43303,43311
W,962126,962142
W,607631,607724
R,526744,526833
R,648011,648104
R,987585,987652
W,350231,350236
W,401602,401689
W,98900,98938
W,824240,824251
R,530891,530960
W,230251,230324
R,513191,513196
W,378930,378952
W,901120,901182
W,323109,323140
W,16039,16062
R,987027,987034
R,278281,278328
W,255418,255477
R,340504,340566
W,150693,150721
W,420578,420610
W,842476,842492
R,814721,814758
R,493471,493554
W,169248,169327
W,728422,728471
W,963073,963097
W,319860,319862
W,713966,714048
W,10359,10392
W,587850,587942
W,713201,713218
R,124615,124649
W,812141,812193
R,36476,36494
R,491816,491832
W,561984,561995
W,777115,777214
R,298305,298386
W,123130,123162
R,118954,119043
W,775057,775126
W,763048,763103
W,149738,149768
W,632585,632644
W,694098,694130
W,949957,949987
W,387027,387036
W,813847,813871
W,600938,600950
W,103729,103764
W,656315,656414
W,900438,900510
W,453048,453069
R,807970,808016
R,980359,980361
W,511210,511272
R,964923,965017
W,222443,222480
R,464813,464838
R,292646,292692
R,687858,687934
R,152439,152496
W,340265,340310
W,834549,834560
W,8298,8396
W,474229,474235
R,14488,14494
W,286175,286180
R,856316,856409
W,715002,715026
W,924596,924632
W,690733,690811
W,53267,53294
W,353990,354043
W,456746,456770
W,420594,420668
W,278036,278120
W,456976,457013
W,595687,595711
W,436786,436832
W,242171,242172
R,958375,958440
R,654242,654284
W,443307,443393
W,478270,478340
R,653559,653580
R,835672,835702
W,662409,662462
W,510726,510748
R,24349,24397
W,558340,558364
W,901174,901178
R,916282,916350
R,641962,641969
R,651224,651292
W,580275,580362
W,643409,643431
R,149343,149426
W,818087,818090
W,332968,332998
R,244189,244286
W,546820,546888
R,918170,918248
R,440229,440285
R,772252,772326
W,790269,790311
W,865224,865255
R,728971,728991
R,158177,158238
R,922524,922545
W,756901,756962
W,1646,1725
R,533245,533277
W,894203,894253
W,825557,825597
W,91138,91143
W,980662,980756
W,582904,582949
W,615462,615548
W,668147,668178
R,739139,739211
R,45086,45107
W,420382,420387
W,304444,304458
W,792829,792892
W,770489,770522
R,345258,345355
W,546694,546759
R,245377,245421
R,9922,10021
W,421941,422011
W,407350,407434
R,181840,181927
W,103003,103014
R,329054,329055
W,541610,541647
R,259704,259715
R,454442,454518
R,77339,77368
R,911354,911356
W,846779,846796
W,332033,332081
W,663877,663902
R,652501,652588
W,132943,133039
W,776339,776370
W,107560,107632
W,162844,162859
R,592516,592590
W,285119,285179
W,421183,421201
W,594159,594240
W,89637,89716
W,814434,814437
W,945243,945267
W,724425,724427
W,18154,18209
W,556640,556642
R,829918,830008
W,61822,61903
W,285025,285031
W,112525,112582
R,957386,957390
W,526742,526838
W,311219,311223
W,350631,350669
W,246454,246501
W,285783,285857
R,411704,411721
W,634006,634012
R,685122,685184
W,587435,587459
W,393560,393650
W,766217,766299
W,979479,979490
W,906756,906807
W,800636,800639
W,481485,481546
R,595386,595445
W,500429,500448
W,51261,51297
R,958472,958482
W,395609,395640
W,825887,825900
W,796464,796555
W,269261,269335
R,565305,565374
W,749553,749646
W,324910,324957
W,570042,570053
W,361217,361307
W,186552,186556
W,155199,155264
W,364774,364846
W,185875,185904
W,582492,582573
W,944482,944516
W,799669,799706
W,565750,565815
W,338263,338332
W,87788,87802
W,644167,644195
R,134307,134377
W,996826,996854
W,693503,693564
R,544594,544676
W,248830,248840
W,191632,191706
R,376192,376266
R,838105,838195
W,453129,453182
W,81098,81163
W,936101,936117
W,818645,818652
R,983202,983268
W,788474,788497
W,268011,268106
W,168949,168977
W,253339,253435
W,716698,716708
W,881803,881899
W,766148,766183
W,972020,972024
W,599731,599797
W,230499,230590
R,13476,13556
R,835319,835341
R,561266,561269
W,780400,780458
W,875808,875840
W,295366,295452
W,7153,7223
W,63713,63805
W,881197,881285
R,842911,842916
R,274387,274436
W,795662,795681
W,660816,660863
R,578459,578488
W,679089,679118
R,581443,581475
R,123041,123124
R,984869,984956
W,242176,242238
W,776264,776338
R,362370,362439
R,72063,72141
R,375916,375993
W,833013,833047
W,991152,991220
R,896506,896534
W,471783,471817
W,372477,372570
R,61061,61103
W,625235,625287
W,601179,601195
W,519210,519218
W,344042,344132
W,533353,533420
W,476834,476910
W,651559,651595
W,524782,524826
W,683703,683718
W,504102,504125
W,519936,519993
R,314041,314115
R,489285,489373
W,290020,290116
W,58600,58634
W,242066,242134
R,660166,660223
R,911954,911989
R,916324,916416
R,951872,951897
W,205496,205508
W,593175,593269
W,21712,21783
W,315168,315263
R,207419,207441
W,811823,811884
W,775851,775881
R,64916,64948
R,368467,368489
W,26355,26373
W,145872,145890
W,159980,160068
W,354153,354222
W,986583,986619
W,562915,562996
R,210361,210395
W,942583,942625
W,7955,8049
R,61327,61348
W,444196,444203
W,354790,354795
R,744869,744920
R,479269,479365
R,928604,928640
W,675132,675133
R,205594,205597
R,304678,304694
W,599810,599908
W,929108,929126
W,768240,768272
W,724589,724614
W,962794,962865
W,838767,838779
W,302383,302464
W,647982,648068
W,332869,332936
W,261842,261864
W,490162,490209
W,503052,503073
W,497815,497873
R,752818,752910
W,223587,223670
W,400668,400680
R,328146,328156
W,10226,10269
W,119759,119796
R,6785,6787
W,867594,867656
W,795507,795602
W,208147,208228
R,49906,49924
W,34388,34390
W,853470,853564
R,496358,496410
W,48985,49084
W,759528,759555
W,731627,731721
W,849440,849489
W,903968,904042
R,765686,765771
W,580077,580127
W,176196,176229
R,769791,769815
W,399698,399750
W,284826,284828
W,712723,712728
W,238966,238977
W,747223,747277
R,389247,389262
R,85138,85147
W,183346,183356
W,562052,562087
W,509026,509050
W,799282,799369
W,342599,342615
W,735857,735917
R,625470,625520
R,977280,977312
R,674236,674244
W,333326,333421
W,239531,239556
R,57200,57261
W,90947,91005
W,424421,424466
R,673952,674047
R,436949,437006
W,109057,109135
R,632087,632098
W,903412,903508
W,800859,800898
W,690268,690291
W,396763,396831
W,128869,128930
R,187167,187223
W,773659,773676
W,832987,833018
W,126206,126246
R,817791,817829
W,822152,822155
W,555780,555814
W,600342,600417
R,201713,201714
W,613967,614065
R,614637,614694
R,26673,26687
W,242423,242510
W,702620,702627
R,28684,28773
R,540123,540176
R,292022,292108
R,245390,245442
W,906942,906965
R,304682,304744
R,387510,387574
W,720759,720780
W,188461,188549
W,281232,281311
W,741067,741128
W,589068,589167
W,29280,29362
W,909725,909741
W,371900,371974
W,40878,40967
W,615614,615667
W,275511,275543
W,677669,677746
R,108645,108667
W,310140,310159
W,36333,36368
W,386870,386968
W,847570,847573
W,712726,712742
R,67191,67245
W,849935,849944
R,131152,131205
R,265695,265779
W,235226,235318
W,247645,247659
W,347600,347633
R,484719,484797
R,898819,898870
W,207703,207705
W,832151,832157
R,776399,776473
W,730781,730818
R,892107,892190
R,903207,903258
W,399995,400073
W,3092,3150
R,170044,170098
R,862012,862085
W,956103,956168
R,824352,824390
W,880795,880818
W,153387,153478
R,473402,473476
R,40612,40668
R,665917,665920
W,432537,432609
W,421032,421115
R,167413,167422
W,457906,457995
R,395764,395801
R,250553,250642
W,796405,796456
R,971316,971322
W,432065,432159
W,392605,392685
R,273993,274091
W,517117,517147
R,499801,499828
R,750213,750236
W,827638,827670
R,304964,305009
W,980708,980728
W,781,824
W,520690,520728
W,20940,21025
W,827495,827500
W,421227,421249
W,697530,697566
R,270408,270431
R,306201,306236
W,508181,508183
W,131726,131739
W,414698,414796
W,174265,174278
R,943406,943482
R,158240,158252
W,418889,418921
R,773310,773358
R,768938,768971
W,385120,385202
W,595304,595326
W,576117,576123
W,386000,386093
W,788205,788238
W,380157,380207
R,3333,3348
W,433357,433423
R,532505,532518
W,707934,708032
W,484496,484523
R,334080,334143
W,869175,869193
R,183006,183096
W,265989,266026
R,776756,776843
R,60070,60105
W,711838,711848
W,214838,214866
R,900970,901022
W,250894,250905
W,344338,344423
W,903719,903758
W,224617,224679
W,24227,24237
W,226245,226337
R,201051,201065
R,648985,649071
R,778009,778051
W,184039,184118
W,401385,401454
W,324067,324117
W,851326,851398
R,470060,470137
R,292240,292309
R,58979,59057
R,713922,713989
R,860207,860283
W,21718,21804
R,453104,453120
W,434083,434152
W,750866,750873
W,273305,273386
R,279276,279358
W,957335,957413
W,829751,829828
R,535126,535189
R,851385,851391
W,927074,927172
W,278922,278923
W,179692,179756
R,136026,136121
W,522091,522165
W,790780,790828
R,456962,457010
W,348784,348810
R,816444,816475
R,236723,236819
W,513372,513385
W,215184,215212
W,387029,387038
W,942412,942460
W,273877,273976
W,981534,981630
R,182770,182868
R,824487,824563
W,805557,805655
W,720373,720420
W,998926,999021
R,696625,696694
R,781093,781121
W,138856,138887
R,87235,87274
W,172701,172750
W,51934,51970
W,527173,527209
R,659515,659606
W,558088,558150
R,503629,503655
R,960352,960424
W,458832,458880
R,82904,82994
W,756025,756095
W,112715,112717
W,700270,700328
W,941918,941973
W,948994,949091
W,51033,51048
W,175853,175894
W,857579,857591
W,904916,904997
R,945724,945797
W,399715,399759
W,84937,84963
R,938671,938701
R,537304,537327
R,352302,352385
W,59270,59326
W,757844,757939
W,683930,683964
W,19587,19684
R,96003,96014
R,588518,588590
R,375474,375537
W,599148,599181
R,579603,579658
R,862112,862147
R,758179,758263
W,451502,451560
W,395738,395803
R,625460,625547
W,539172,539224
W,446219,446294
R,478412,478449
W,404376,404427
R,738439,738468
R,185624,185699
R,819091,819169
W,330544,330590
R,765718,765727
W,105845,105915
R,109166,109247
R,824038,824119
W,606629,606665
R,792729,792759
W,570078,570115
W,741725,741793
W,50553,50604
R,908358,908410
W,330303,330358
W,317355,317437
W,971509,971572
R,958081,958169
R,397016,397113
W,256483,256536
W,521984,522018
R,192619,192644
R,922202,922279
R,335592,335648
R,827498,827565
R,327051,327068
W,82994,83085
R,829859,829940
W,839782,839788
W,755986,756082
W,226303,226322
R,770720,770775
R,216475,216521
W,840485,840572
W,675737,675758
R,752973,752990
W,71247,71341
W,448612,448680
R,97000,97095
W,65726,65754
W,977260,977307
R,696719,696793
R,920059,920099
W,223500,223584
R,626831,626848
W,829302,829375
R,502121,502139
W,441707,441762
W,624592,624689
W,365333,365368
W,641082,641108
W,863742,863771
W,81185,81214
W,894592,894603
W,614869,614961
R,683111,683205
W,51919,51925
R,551625,551639
R,55913,55955
W,550705,550735
W,573439,573493
R,468716,468738
R,417800,417812
R,190546,190642
R,502748,502815
W,223097,223170
R,991507,991567
W,47262,47324
W,92040,92130
R,923738,923817
R,17828,17871
W,603313,603360
W,980737,980750
W,90841,90908
W,971153,971168
W,483341,483377
W,444065,444126
R,966482,966528
R,387905,387963
R,39513,39524
W,932207,932306
W,632080,632128
R,606018,606074
W,953650,953748
W,782300,782398
R,400147,400221
W,409120,409193
W,29944,29995
W,122868,122891
W,600154,600231
W,95634,95635
W,161452,161491
W,170105,170175
W,466816,466824
R,489399,489486
R,738063,738089
R,137854,137872
W,468408,468437
W,628621,628693
W,202740,202750
W,993289,993313
R,65797,65806
W,744200,744273
W,987429,987446
R,394869,394943
R,217978,218033
R,319932,319953
W,814173,814193
W,870519,870531
R,74947,74965
R,202024,202113
W,87793,87823
W,926226,926294
W,353439,353503
R,710647,710686
R,823429,823468
W,985289,985299
R,121709,121775
R,665475,665504
W,222230,222240
W,701336,701338
R,351556,351646
W,421827,421886
W,981728,981763
R,438465,438544
W,68945,68954
W,901413,901500
W,325193,325258
R,242499,242545
W,557374,557406
R,604112,604167
W,799742,799774
R,873636,873720
W,5095,5128
W,51317,51318
W,488660,488724
R,72059,72115
R,137878,137899
R,783710,783802
R,126513,126554
W,38059,38143
W,440770,440811
R,572128,572179
W,504529,504599
W,14232,14328
W,929445,929462
W,269434,269509
R,892929,893010
R,950519,950575
W,478524,478611
W,564537,564615
W,428722,428728
W,230447,230514
W,900651,900656
W,695781,695818
W,169072,169092
W,258705,258778
W,723026,723054
R,58100,58159
R,951113,951184
R,499923,499969
W,603365,603385
W,84976,84990
W,457510,457512
W,738378,738400
R,502278,502300
W,720144,720163
W,868761,868822
W,338315,338400
W,989105,989152
R,420723,420793
R,109006,109091
W,348353,348444
W,164951,164996
W,452293,452355
R,814137,814206
W,296536,296594
W,573642,573718
W,872179,872230
W,190006,190049
W,279710,279779
W,875209,875306
W,204757,204802
R,529816,529874
R,574706,574738
W,308662,308757
W,666841,666891
W,359335,359361
W,479832,479875
W,710112,710192
R,177291,177305
R,183753,183761
W,961900,961995
R,239309,239332
W,948962,948967
W,347691,347725
W,108784,108854
W,21260,21307
W,760698,760770
W,768301,768344
R,836459,836472
W,422742,422809
R,31703,31722
R,729990,730080
W,943085,943180
W,768576,768597
R,626446,626535
W,93860,93938
R,721862,721866
W,184487,184513
W,548538,548549
W,953296,953363
W,752375,752385
W,883018,883029
W,464029,464058
W,674165,674249
R,911845,911896
W,93862,93911
W,644589,644623
R,397823,397875
R,458760,458798
W,691818,691885
W,149449,149487
W,53874,53892
R,227992,228077
W,333268,333344
W,191115,191151
R,252673,252679
W,769489,769573
R,349223,349267
W,566736,566770
W,241036,241080
W,358371,358404
W,517348,517360
R,704627,704647
R,208642,208709
W,254442,254527
R,956782,956825
W,749855,749935
